word	spam	ham	P(w_i|S)	P(w_i|H)
treat.	0	1	0.0	0.00020725388601
day.,,	0	19	0.0	0.0039378238342
roger.	0	1	0.0	0.00020725388601
Oh:)as	0	1	0.0	0.00020725388601
Gn,,	0	1	0.0	0.00020725388601
GOOD,,	0	2	0.0	0.000414507772021
exactly	0	2	0.0	0.000414507772021
though	0	8	0.0	0.00165803108808
glands	0	1	0.0	0.00020725388601
cheyyamo?and	0	1	0.0	0.00020725388601
L8r.,,	0	1	0.0	0.00020725388601
mentionned	0	1	0.0	0.00020725388601
Ashley	0	1	0.0	0.00020725388601
audition	0	3	0.0	0.000621761658031
bsn	0	1	0.0	0.00020725388601
pic?	1	0	0.00133689839572	0.0
plenty	0	4	0.0	0.000829015544041
notice.	0	1	0.0	0.00020725388601
isn‰Û÷t	0	1	0.0	0.00020725388601
word.....not	0	1	0.0	0.00020725388601
coin	0	2	0.0	0.000414507772021
k:)after	0	1	0.0	0.00020725388601
there.goodnight	0	1	0.0	0.00020725388601
rakhesh	0	1	0.0	0.00020725388601
Mins	9	0	0.0120320855615	0.0
treats	0	1	0.0	0.00020725388601
TEXT	5	2	0.00668449197861	0.000414507772021
flow	0	1	0.0	0.00020725388601
roast	0	2	0.0	0.000414507772021
fine:),,	0	1	0.0	0.00020725388601
significance?,,	0	1	0.0	0.00020725388601
listn	0	1	0.0	0.00020725388601
Itz	0	2	0.0	0.000414507772021
Want	12	6	0.0160427807487	0.00124352331606
abi	0	1	0.0	0.00020725388601
Morning,,	0	1	0.0	0.00020725388601
entertaining	0	1	0.0	0.00020725388601
accomodations.	0	1	0.0	0.00020725388601
Its	2	68	0.00267379679144	0.0140932642487
NICE	0	11	0.0	0.00227979274611
snowman	0	2	0.0	0.000414507772021
entropication....	0	1	0.0	0.00020725388601
work?,,	0	3	0.0	0.000621761658031
contacted	5	0	0.00668449197861	0.0
also?,,	0	1	0.0	0.00020725388601
kaitlyn?	0	1	0.0	0.00020725388601
today.do	0	1	0.0	0.00020725388601
thkin	0	1	0.0	0.00020725388601
unhappiness!	0	1	0.0	0.00020725388601
radio	1	2	0.00133689839572	0.000414507772021
family...may	0	1	0.0	0.00020725388601
2exit.	1	0	0.00133689839572	0.0
baig	0	1	0.0	0.00020725388601
earth	0	4	0.0	0.000829015544041
texts,,	0	1	0.0	0.00020725388601
Bin	1	0	0.00133689839572	0.0
life.,,	0	4	0.0	0.000829015544041
free?,,	0	1	0.0	0.00020725388601
available!,,	0	1	0.0	0.00020725388601
TheMob>Yo	1	0	0.00133689839572	0.0
herself	2	0	0.00267379679144	0.0
delivery.	1	1	0.00133689839572	0.00020725388601
542	4	0	0.00534759358289	0.0
Records	1	0	0.00133689839572	0.0
desparate	0	2	0.0	0.000414507772021
'Uptown	1	0	0.00133689839572	0.0
Bad	1	3	0.00133689839572	0.000621761658031
Yes..but	0	1	0.0	0.00020725388601
divorce.	0	1	0.0	0.00020725388601
REAL1	1	0	0.00133689839572	0.0
da:-)i	0	1	0.0	0.00020725388601
Asian	1	0	0.00133689839572	0.0
TheDailyDraw)	1	0	0.00133689839572	0.0
God,,	0	1	0.0	0.00020725388601
good,,	0	1	0.0	0.00020725388601
89555	2	0	0.00267379679144	0.0
Turns	0	1	0.0	0.00020725388601
watch	0	28	0.0	0.00580310880829
minAPN	1	0	0.00133689839572	0.0
raksha	0	1	0.0	0.00020725388601
T&Cs	16	0	0.0213903743316	0.0
fever,,	0	1	0.0	0.00020725388601
Bennys	0	1	0.0	0.00020725388601
Mumtaz	0	2	0.0	0.000414507772021
da..	0	1	0.0	0.00020725388601
report	0	2	0.0	0.000414507772021
frying	0	3	0.0	0.000621761658031
about.	0	3	0.0	0.000621761658031
www.Applausestore.com	1	0	0.00133689839572	0.0
situation:	0	1	0.0	0.00020725388601
ENJOY,,	1	0	0.00133689839572	0.0
lunchtime,	0	1	0.0	0.00020725388601
cheating.	0	2	0.0	0.000414507772021
(Bank	2	0	0.00267379679144	0.0
calling.,,	0	1	0.0	0.00020725388601
09066364589,,	2	0	0.00267379679144	0.0
twice	0	3	0.0	0.000621761658031
7684	1	0	0.00133689839572	0.0
progress.	0	1	0.0	0.00020725388601
min,,	0	6	0.0	0.00124352331606
advance.	0	1	0.0	0.00020725388601
ANAL	0	1	0.0	0.00020725388601
$50...,,	0	1	0.0	0.00020725388601
luvd:*	0	1	0.0	0.00020725388601
month.not	0	1	0.0	0.00020725388601
weather's	0	1	0.0	0.00020725388601
before.went	0	1	0.0	0.00020725388601
anjola's	0	1	0.0	0.00020725388601
09061744553	2	0	0.00267379679144	0.0
nus	0	1	0.0	0.00020725388601
Per	0	1	0.0	0.00020725388601
behind...	0	1	0.0	0.00020725388601
recieve	1	0	0.00133689839572	0.0
num	0	4	0.0	0.000829015544041
possible,Hope	0	1	0.0	0.00020725388601
submitted	0	1	0.0	0.00020725388601
ar.,,	0	1	0.0	0.00020725388601
disturbing	0	2	0.0	0.000414507772021
days.Ì¬n,,	0	1	0.0	0.00020725388601
becausethey	1	0	0.00133689839572	0.0
now.i	0	2	0.0	0.000414507772021
pissed.	0	2	0.0	0.000414507772021
dooms.	0	1	0.0	0.00020725388601
capacity	0	1	0.0	0.00020725388601
Yetunde	0	1	0.0	0.00020725388601
details:),,	0	1	0.0	0.00020725388601
KR	0	2	0.0	0.000414507772021
game.	0	2	0.0	0.000414507772021
face.	0	1	0.0	0.00020725388601
game,	1	2	0.00133689839572	0.000414507772021
exmpel:	0	2	0.0	0.000414507772021
patients	0	1	0.0	0.00020725388601
lessons,,	0	1	0.0	0.00020725388601
muz	0	7	0.0	0.00145077720207
prakasam	0	1	0.0	0.00020725388601
SmartCall	1	0	0.00133689839572	0.0
COMIN	0	2	0.0	0.000414507772021
mum	0	8	0.0	0.00165803108808
rhythm.	0	1	0.0	0.00020725388601
Chance!	4	0	0.00534759358289	0.0
83332.Please	1	0	0.00133689839572	0.0
E-ternal.	0	1	0.0	0.00020725388601
Missing*	0	2	0.0	0.000414507772021
LOVE	4	18	0.00534759358289	0.00373056994819
aquarius	0	1	0.0	0.00020725388601
weak	0	5	0.0	0.00103626943005
however	1	6	0.00133689839572	0.00124352331606
bedroom...,,	0	1	0.0	0.00020725388601
boss	0	3	0.0	0.000621761658031
88600	2	0	0.00267379679144	0.0
problem...	0	1	0.0	0.00020725388601
wear	0	4	0.0	0.000829015544041
now..	0	2	0.0	0.000414507772021
BluetoothHdset	1	0	0.00133689839572	0.0
Day!,,	0	1	0.0	0.00020725388601
Voila!	0	1	0.0	0.00020725388601
improve	0	2	0.0	0.000414507772021
Valid12hrs	3	0	0.00401069518717	0.0
Hey!!!	0	1	0.0	0.00020725388601
fault	0	2	0.0	0.000414507772021
09099726395	1	0	0.00133689839572	0.0
truly..,,	0	1	0.0	0.00020725388601
Ldn	2	0	0.00267379679144	0.0
players	0	6	0.0	0.00124352331606
disastrous	0	1	0.0	0.00020725388601
games	4	0	0.00534759358289	0.0
We'd	0	3	0.0	0.000621761658031
havn't	0	1	0.0	0.00020725388601
feed.,,	0	1	0.0	0.00020725388601
3D!!B),,	0	1	0.0	0.00020725388601
mu,	0	2	0.0	0.000414507772021
sat...	0	1	0.0	0.00020725388601
already...,,	0	2	0.0	0.000414507772021
B4U	1	0	0.00133689839572	0.0
ela	0	1	0.0	0.00020725388601
GIVE	0	4	0.0	0.000829015544041
69866.18	2	0	0.00267379679144	0.0
maniac?,,	1	0	0.00133689839572	0.0
comment,,	0	1	0.0	0.00020725388601
Okie	0	6	0.0	0.00124352331606
callertune	0	5	0.0	0.00103626943005
drug.	0	1	0.0	0.00020725388601
TXT:	5	0	0.00668449197861	0.0
trust	0	7	0.0	0.00145077720207
rite...	0	6	0.0	0.00124352331606
conference	0	1	0.0	0.00020725388601
logo/pic,,	1	0	0.00133689839572	0.0
all,	0	1	0.0	0.00020725388601
textin'.	0	1	0.0	0.00020725388601
now....	0	1	0.0	0.00020725388601
been	43	77	0.057486631016	0.0159585492228
quickly	0	3	0.0	0.000621761658031
beneficiary	0	2	0.0	0.000414507772021
beer	0	1	0.0	0.00020725388601
chinchillas,,	0	1	0.0	0.00020725388601
deep.	0	1	0.0	0.00020725388601
WERE	0	3	0.0	0.000621761658031
PRESCHOOLCO-ORDINATOR	0	1	0.0	0.00020725388601
Problms	0	1	0.0	0.00020725388601
teenager	1	0	0.00133689839572	0.0
GOIN	0	3	0.0	0.000621761658031
150p/msg,	1	0	0.00133689839572	0.0
150p/msg.	5	0	0.00668449197861	0.0
drugs	0	5	0.0	0.00103626943005
vivek:)i	0	1	0.0	0.00020725388601
xxx	2	0	0.00267379679144	0.0
Wife,,,	0	3	0.0	0.000621761658031
thing...	0	3	0.0	0.000621761658031
QUITEAMUZING	0	1	0.0	0.00020725388601
dhorte	0	1	0.0	0.00020725388601
TV.	2	0	0.00267379679144	0.0
XXX,,	1	5	0.00133689839572	0.00103626943005
80488.biz,,	1	0	0.00133689839572	0.0
catch	0	7	0.0	0.00145077720207
YRS	0	1	0.0	0.00020725388601
DEFO	0	1	0.0	0.00020725388601
G.,	1	0	0.00133689839572	0.0
confidence,	0	1	0.0	0.00020725388601
there...	0	1	0.0	0.00020725388601
Brb	0	1	0.0	0.00020725388601
Dasara	0	1	0.0	0.00020725388601
Pose	0	1	0.0	0.00020725388601
online?why?,,	0	1	0.0	0.00020725388601
;>	0	1	0.0	0.00020725388601
n	8	131	0.0106951871658	0.0271502590674
lesser	0	1	0.0	0.00020725388601
She.s	0	5	0.0	0.00103626943005
($900),,	0	1	0.0	0.00020725388601
YMCA	1	0	0.00133689839572	0.0
Follow	0	1	0.0	0.00020725388601
rahul	0	1	0.0	0.00020725388601
bowa?	0	1	0.0	0.00020725388601
run.,,	0	1	0.0	0.00020725388601
tobacco...	0	1	0.0	0.00020725388601
coming.tmorow	0	1	0.0	0.00020725388601
Busy	0	3	0.0	0.000621761658031
U'll	0	1	0.0	0.00020725388601
working.	0	3	0.0	0.000621761658031
Honey,	0	1	0.0	0.00020725388601
cast	1	0	0.00133689839572	0.0
Lol,,	0	6	0.0	0.00124352331606
maga..,,	0	1	0.0	0.00020725388601
10p/min	3	0	0.00401069518717	0.0
test?,,	0	1	0.0	0.00020725388601
friday.	0	2	0.0	0.000414507772021
internet/service	1	0	0.00133689839572	0.0
feeling..,,	0	1	0.0	0.00020725388601
lifebook	0	1	0.0	0.00020725388601
parantella	0	1	0.0	0.00020725388601
peak!	2	0	0.00267379679144	0.0
World*	0	3	0.0	0.000621761658031
casting	0	1	0.0	0.00020725388601
WID	0	1	0.0	0.00020725388601
Tell	3	24	0.00401069518717	0.00497409326425
tho),,	0	1	0.0	0.00020725388601
adress?\,,	0	1	0.0	0.00020725388601
www.win-82050.co.uk,,	2	0	0.00267379679144	0.0
yay,,	0	1	0.0	0.00020725388601
comes,	0	1	0.0	0.00020725388601
heart.	2	3	0.00267379679144	0.000621761658031
heart,	0	1	0.0	0.00020725388601
heart-	0	1	0.0	0.00020725388601
1x150p/wk.,,	2	0	0.00267379679144	0.0
suggest	0	3	0.0	0.000621761658031
really??	0	1	0.0	0.00020725388601
airport	1	4	0.00133689839572	0.000829015544041
mymoby.	1	0	0.00133689839572	0.0
fumbling!,,	0	1	0.0	0.00020725388601
min..stand	0	1	0.0	0.00020725388601
ccna	0	1	0.0	0.00020725388601
wot?,,	0	1	0.0	0.00020725388601
tonite.,,	0	1	0.0	0.00020725388601
worry.	0	3	0.0	0.000621761658031
several	0	2	0.0	0.000414507772021
oso...	0	2	0.0	0.000414507772021
evry1	0	1	0.0	0.00020725388601
workout	0	1	0.0	0.00020725388601
social	0	4	0.0	0.000829015544041
karnan	0	1	0.0	0.00020725388601
morning.take	0	1	0.0	0.00020725388601
fridays	0	1	0.0	0.00020725388601
Bristol	0	1	0.0	0.00020725388601
Tel)	0	1	0.0	0.00020725388601
ish,,	0	1	0.0	0.00020725388601
yrs,,	1	0	0.00133689839572	0.0
MK45	2	0	0.00267379679144	0.0
morphine.	0	1	0.0	0.00020725388601
Randy,	1	0	0.00133689839572	0.0
charlie	0	1	0.0	0.00020725388601
1843.	0	1	0.0	0.00020725388601
money.i	0	1	0.0	0.00020725388601
G,	0	1	0.0	0.00020725388601
greatest	0	2	0.0	0.000414507772021
mother	0	4	0.0	0.000829015544041
1hr	0	1	0.0	0.00020725388601
sorrows.I	0	1	0.0	0.00020725388601
Avenge	0	1	0.0	0.00020725388601
agency	0	1	0.0	0.00020725388601
burn,	0	1	0.0	0.00020725388601
WHICH	0	1	0.0	0.00020725388601
Lots	1	1	0.00133689839572	0.00020725388601
laptop	0	5	0.0	0.00103626943005
onwards...,,	0	1	0.0	0.00020725388601
41782	1	0	0.00133689839572	0.0
decking?	0	1	0.0	0.00020725388601
Arabian	0	1	0.0	0.00020725388601
chat.\,,	0	1	0.0	0.00020725388601
break,	0	1	0.0	0.00020725388601
TOWN?	0	1	0.0	0.00020725388601
break.	0	1	0.0	0.00020725388601
69876.	1	0	0.00133689839572	0.0
didntgive	0	1	0.0	0.00020725388601
oh,,	0	2	0.0	0.000414507772021
god!	1	0	0.00133689839572	0.0
purchases	0	1	0.0	0.00020725388601
dearer	0	3	0.0	0.000621761658031
office.	0	4	0.0	0.000829015544041
buses	0	2	0.0	0.000414507772021
dust?,,	0	1	0.0	0.00020725388601
5p	1	0	0.00133689839572	0.0
UIN	0	1	0.0	0.00020725388601
NICHOLS	1	0	0.00133689839572	0.0
soup.	0	1	0.0	0.00020725388601
gave	0	10	0.0	0.0020725388601
JAZ,,	0	1	0.0	0.00020725388601
Goodmorning,my	0	1	0.0	0.00020725388601
Baaaaabe!	0	1	0.0	0.00020725388601
D	2	2	0.00267379679144	0.000414507772021
Heart	0	5	0.0	0.00103626943005
James	1	0	0.00133689839572	0.0
breaks	1	0	0.00133689839572	0.0
goods.,,	0	1	0.0	0.00020725388601
now!nyt.	1	0	0.00133689839572	0.0
screaming..	0	4	0.0	0.000829015544041
salary..:-);-),,	0	1	0.0	0.00020725388601
WANNA	0	3	0.0	0.000621761658031
apart	0	1	0.0	0.00020725388601
opening,,	0	1	0.0	0.00020725388601
S:)s.nervous	0	1	0.0	0.00020725388601
gift	12	5	0.0160427807487	0.00103626943005
Excellent!	0	2	0.0	0.000414507772021
footy	1	0	0.00133689839572	0.0
WAY2SMS.COM,,	0	1	0.0	0.00020725388601
gifted	0	2	0.0	0.000414507772021
Hogolo	0	1	0.0	0.00020725388601
50	0	2	0.0	0.000414507772021
Echo	1	0	0.00133689839572	0.0
specific	0	2	0.0	0.000414507772021
transfred	0	1	0.0	0.00020725388601
ac/W/icmb3cktz8r7!-4	1	0	0.00133689839572	0.0
5.	1	5	0.00133689839572	0.00103626943005
5)	2	0	0.00267379679144	0.0
avatar	0	3	0.0	0.000621761658031
54	1	0	0.00133689839572	0.0
opinions.	1	0	0.00133689839572	0.0
Again	0	2	0.0	0.000414507772021
visionsms.com	2	0	0.00267379679144	0.0
successfully	0	2	0.0	0.000414507772021
facebook,,	0	1	0.0	0.00020725388601
zoom	0	1	0.0	0.00020725388601
.joker	0	1	0.0	0.00020725388601
own--you've	0	1	0.0	0.00020725388601
HI	0	11	0.0	0.00227979274611
HL	6	0	0.00802139037433	0.0
escape	0	3	0.0	0.000621761658031
Lacs.there	0	3	0.0	0.000621761658031
refused?	3	0	0.00401069518717	0.0
(å£4.50)	1	0	0.00133689839572	0.0
sunshine!	0	1	0.0	0.00020725388601
Life	0	7	0.0	0.00145077720207
anything...	0	2	0.0	0.000414507772021
anymore?,,	0	1	0.0	0.00020725388601
Excellent,	0	1	0.0	0.00020725388601
ask:-)	0	1	0.0	0.00020725388601
any,	0	1	0.0	0.00020725388601
ice	0	5	0.0	0.00103626943005
everything	0	22	0.0	0.00455958549223
Dave	2	1	0.00267379679144	0.00020725388601
Hi	11	49	0.0147058823529	0.0101554404145
Ho	0	1	0.0	0.00020725388601
phone!	2	3	0.00267379679144	0.000621761658031
Hm	0	2	0.0	0.000414507772021
Ha	0	4	0.0	0.000829015544041
christmas	1	3	0.00133689839572	0.000621761658031
booking	1	2	0.00133689839572	0.000414507772021
He	0	53	0.0	0.0109844559585
www.dbuk.net	2	0	0.00267379679144	0.0
HAUGHAIGHGTUJHYGUJ,,	0	1	0.0	0.00020725388601
deleted	0	4	0.0	0.000829015544041
da,,	0	4	0.0	0.000829015544041
530	0	5	0.0	0.00103626943005
club,	1	0	0.00133689839572	0.0
TONES!Reply	1	0	0.00133689839572	0.0
discount	9	1	0.0120320855615	0.00020725388601
Neville?,,	0	1	0.0	0.00020725388601
Melle	0	3	0.0	0.000621761658031
more?,,	0	1	0.0	0.00020725388601
3)Cover	0	3	0.0	0.000621761658031
eye	2	1	0.00267379679144	0.00020725388601
cars.	0	1	0.0	0.00020725388601
standing...|,,	0	1	0.0	0.00020725388601
ths	0	3	0.0	0.000621761658031
chapter	0	1	0.0	0.00020725388601
MESSED	0	1	0.0	0.00020725388601
hourish?,,	0	1	0.0	0.00020725388601
83222,,	1	0	0.00133689839572	0.0
ic.	0	1	0.0	0.00020725388601
Fair	0	1	0.0	0.00020725388601
GAME.	1	0	0.00133689839572	0.0
.nt	0	1	0.0	0.00020725388601
aphexåÕs	0	1	0.0	0.00020725388601
Argument	0	3	0.0	0.000621761658031
2day!	0	1	0.0	0.00020725388601
fault&al	0	1	0.0	0.00020725388601
dinner	0	23	0.0	0.00476683937824
plus	5	8	0.00668449197861	0.00165803108808
68866.	1	0	0.00133689839572	0.0
XXXXX.\,,	0	1	0.0	0.00020725388601
Passwords,ATM/SMS	0	2	0.0	0.000414507772021
Still	0	15	0.0	0.00310880829016
Flirt!!	1	0	0.00133689839572	0.0
2day,	0	1	0.0	0.00020725388601
Best	0	3	0.0	0.000621761658031
freely,	0	1	0.0	0.00020725388601
di,,	0	2	0.0	0.000414507772021
aha	0	1	0.0	0.00020725388601
whr	0	1	0.0	0.00020725388601
cbe,,	0	1	0.0	0.00020725388601
presence	1	0	0.00133689839572	0.0
morning?,,	0	1	0.0	0.00020725388601
ppm	3	0	0.00401069518717	0.0
bath	0	8	0.0	0.00165803108808
about.,,	0	1	0.0	0.00020725388601
obviously,	0	1	0.0	0.00020725388601
difference.	0	1	0.0	0.00020725388601
rounds	0	1	0.0	0.00020725388601
Haven't	0	5	0.0	0.00103626943005
6,,	0	1	0.0	0.00020725388601
REVEAL	4	0	0.00534759358289	0.0
Cutter.	0	1	0.0	0.00020725388601
Exam	0	1	0.0	0.00020725388601
Day...!!!	0	1	0.0	0.00020725388601
watch,	0	1	0.0	0.00020725388601
DRACULA	2	0	0.00267379679144	0.0
LA32WU.	1	0	0.00133689839572	0.0
version:	0	4	0.0	0.000829015544041
why	5	42	0.00668449197861	0.00870466321244
Break	4	0	0.00534759358289	0.0
stuck	0	3	0.0	0.000621761658031
sitter	0	1	0.0	0.00020725388601
fake..my	0	1	0.0	0.00020725388601
flatter	0	1	0.0	0.00020725388601
God.	0	2	0.0	0.000414507772021
kerala.,,	0	1	0.0	0.00020725388601
WIV	0	1	0.0	0.00020725388601
round.	0	1	0.0	0.00020725388601
park.,,	0	1	0.0	0.00020725388601
Congratulations	12	1	0.0160427807487	0.00020725388601
lamp,	0	1	0.0	0.00020725388601
+std	2	0	0.00267379679144	0.0
ure	0	2	0.0	0.000414507772021
epsilon	0	1	0.0	0.00020725388601
heal	0	1	0.0	0.00020725388601
6	3	16	0.00401069518717	0.00331606217617
2mro	0	1	0.0	0.00020725388601
ah,	0	3	0.0	0.000621761658031
26th	1	1	0.00133689839572	0.00020725388601
heat	0	1	0.0	0.00020725388601
hear	3	23	0.00401069518717	0.00476683937824
machan.,,	0	1	0.0	0.00020725388601
(18+).	1	0	0.00133689839572	0.0
Best1	0	3	0.0	0.000621761658031
removed	1	0	0.00133689839572	0.0
GMW	1	0	0.00133689839572	0.0
ah?	0	5	0.0	0.00103626943005
doing!,,	0	1	0.0	0.00020725388601
outfor	0	1	0.0	0.00020725388601
Cold.	0	1	0.0	0.00020725388601
together...,,	0	3	0.0	0.000621761658031
appt.	0	1	0.0	0.00020725388601
08719899230	1	0	0.00133689839572	0.0
his/her	0	1	0.0	0.00020725388601
bids	0	1	0.0	0.00020725388601
sooner?,,	0	1	0.0	0.00020725388601
Sunscreen	0	1	0.0	0.00020725388601
lag.	0	1	0.0	0.00020725388601
Much	0	3	0.0	0.000621761658031
panicks	0	1	0.0	0.00020725388601
submitting	0	1	0.0	0.00020725388601
GOODMORNING:),,	0	1	0.0	0.00020725388601
wc1n3xx,,	1	0	0.00133689839572	0.0
langport?	0	1	0.0	0.00020725388601
www.comuk.net	5	0	0.00668449197861	0.0
SaLL	0	1	0.0	0.00020725388601
TheMob>	1	0	0.00133689839572	0.0
knees	0	1	0.0	0.00020725388601
Caught	0	1	0.0	0.00020725388601
Gr8.	0	1	0.0	0.00020725388601
meh...	0	2	0.0	0.000414507772021
oni...	0	1	0.0	0.00020725388601
snow.,,	0	1	0.0	0.00020725388601
sometime	0	2	0.0	0.000414507772021
chastity	0	1	0.0	0.00020725388601
å£1million	1	0	0.00133689839572	0.0
door	0	2	0.0	0.000414507772021
annoying	0	1	0.0	0.00020725388601
trip	4	11	0.00534759358289	0.00227979274611
High	2	0	0.00267379679144	0.0
tix	0	1	0.0	0.00020725388601
tiz	0	1	0.0	0.00020725388601
no	16	107	0.0213903743316	0.0221761658031
oredi	0	5	0.0	0.00103626943005
convincing.,,	0	1	0.0	0.00020725388601
Brown;i	0	1	0.0	0.00020725388601
when	9	225	0.0120320855615	0.0466321243523
ne	0	3	0.0	0.000621761658031
Cornwall	2	0	0.00267379679144	0.0
tis	0	3	0.0	0.000621761658031
til	0	22	0.0	0.00455958549223
msg...	0	1	0.0	0.00020725388601
nz	0	1	0.0	0.00020725388601
setting	0	2	0.0	0.000414507772021
Ilol	0	1	0.0	0.00020725388601
papers	0	2	0.0	0.000414507772021
parents,,	0	1	0.0	0.00020725388601
pie,,	0	1	0.0	0.00020725388601
nt	0	9	0.0	0.00186528497409
there?,,	0	6	0.0	0.00124352331606
Brainless	0	1	0.0	0.00020725388601
nw	0	2	0.0	0.000414507772021
picture	1	2	0.00133689839572	0.000414507772021
elephant	0	1	0.0	0.00020725388601
:-):-)	0	1	0.0	0.00020725388601
16,,	7	0	0.00935828877005	0.0
Double	13	2	0.0173796791444	0.000414507772021
forget,,	0	1	0.0	0.00020725388601
WeLL	0	1	0.0	0.00020725388601
teeth?is	0	1	0.0	0.00020725388601
Psychic?	1	0	0.00133689839572	0.0
brief	0	1	0.0	0.00020725388601
tonight.	0	4	0.0	0.000829015544041
8pm.	0	1	0.0	0.00020725388601
*devouring	0	2	0.0	0.000414507772021
teeth?if	0	1	0.0	0.00020725388601
TASTS	0	1	0.0	0.00020725388601
K:)eng	0	1	0.0	0.00020725388601
buzy,,	0	3	0.0	0.000621761658031
younger	0	1	0.0	0.00020725388601
pros	0	1	0.0	0.00020725388601
chat,,	0	1	0.0	0.00020725388601
faster	1	3	0.00133689839572	0.000621761658031
So...any	0	1	0.0	0.00020725388601
closed.,,	0	1	0.0	0.00020725388601
paper,	0	3	0.0	0.000621761658031
paper.	0	2	0.0	0.000414507772021
saved!,,	0	1	0.0	0.00020725388601
special-call	8	0	0.0106951871658	0.0
marriage.	0	3	0.0	0.000621761658031
81010	2	0	0.00267379679144	0.0
oga.	0	1	0.0	0.00020725388601
Roger	0	2	0.0	0.000414507772021
moan?,,	0	1	0.0	0.00020725388601
dump	0	1	0.0	0.00020725388601
Emily	0	1	0.0	0.00020725388601
neighbors	0	1	0.0	0.00020725388601
:),,	0	47	0.0	0.00974093264249
ron	0	2	0.0	0.000414507772021
impression	0	1	0.0	0.00020725388601
150ppmsg	1	0	0.00133689839572	0.0
see's	0	1	0.0	0.00020725388601
Cine	0	1	0.0	0.00020725388601
endowed.	0	1	0.0	0.00020725388601
ouch	0	1	0.0	0.00020725388601
Superb	0	1	0.0	0.00020725388601
leads	0	1	0.0	0.00020725388601
08701417012	3	0	0.00401069518717	0.0
considering...,,	0	1	0.0	0.00020725388601
anyway,	0	1	0.0	0.00020725388601
MUCHXXLOVE	0	1	0.0	0.00020725388601
ros	0	1	0.0	0.00020725388601
youuuuu	0	1	0.0	0.00020725388601
Today	2	18	0.00267379679144	0.00373056994819
Bought	1	0	0.00133689839572	0.0
Dad	0	7	0.0	0.00145077720207
vl..do	0	1	0.0	0.00020725388601
Wah,	0	1	0.0	0.00020725388601
jurong	0	1	0.0	0.00020725388601
SPECIALE	1	0	0.00133689839572	0.0
STaY	0	1	0.0	0.00020725388601
Dan	0	1	0.0	0.00020725388601
cooped	0	1	0.0	0.00020725388601
ONE.	0	1	0.0	0.00020725388601
massages.	0	1	0.0	0.00020725388601
Dat	0	2	0.0	0.000414507772021
charge	2	7	0.00267379679144	0.00145077720207
hour,,	0	8	0.0	0.00165803108808
knackered	0	1	0.0	0.00020725388601
senthil.hsbc,,	0	1	0.0	0.00020725388601
forgiven!	0	1	0.0	0.00020725388601
questions.	3	0	0.00401069518717	0.0
SOMETHIN	0	1	0.0	0.00020725388601
Day	4	2	0.00534759358289	0.000414507772021
Anything!	0	1	0.0	0.00020725388601
sunday?,,	0	1	0.0	0.00020725388601
Anything	0	11	0.0	0.00227979274611
reached,,	0	1	0.0	0.00020725388601
recharge..Rakhesh,,	0	1	0.0	0.00020725388601
faggy	0	1	0.0	0.00020725388601
day..\	0	2	0.0	0.000414507772021
sponsors	0	1	0.0	0.00020725388601
responsibility.	0	2	0.0	0.000414507772021
andrews-boy	0	1	0.0	0.00020725388601
å£6	0	2	0.0	0.000414507772021
Gimme	0	1	0.0	0.00020725388601
0776xxxxxxx	2	0	0.00267379679144	0.0
å£3	4	0	0.00534759358289	0.0
uterus.,,	0	1	0.0	0.00020725388601
å£1	2	0	0.00267379679144	0.0
that!,,	0	2	0.0	0.000414507772021
celeb!	1	0	0.00133689839572	0.0
330.	0	1	0.0	0.00020725388601
CSH11	2	0	0.00267379679144	0.0
cool	0	11	0.0	0.00227979274611
her,,	0	4	0.0	0.000829015544041
married.	0	1	0.0	0.00020725388601
best.	4	2	0.00534759358289	0.000414507772021
level	0	1	0.0	0.00020725388601
K..k.:)congratulation	0	1	0.0	0.00020725388601
posts	1	0	0.00133689839572	0.0
brother	0	9	0.0	0.00186528497409
person2die	0	1	0.0	0.00020725388601
smoke,,	0	3	0.0	0.000621761658031
TaKe	0	1	0.0	0.00020725388601
DONE!,,	0	1	0.0	0.00020725388601
lv	0	2	0.0	0.000414507772021
quick	0	6	0.0	0.00124352331606
fun!,,	0	1	0.0	0.00020725388601
2004,	3	0	0.00401069518717	0.0
pmt	0	1	0.0	0.00020725388601
club!	2	0	0.00267379679144	0.0
stands,	0	1	0.0	0.00020725388601
online?	0	1	0.0	0.00020725388601
says	0	26	0.0	0.00538860103627
sucks	0	2	0.0	0.000414507772021
much!,,	0	1	0.0	0.00020725388601
5226	1	0	0.00133689839572	0.0
voucher	7	1	0.00935828877005	0.00020725388601
hair.	0	3	0.0	0.000621761658031
combination!,,	0	1	0.0	0.00020725388601
prescription.	0	1	0.0	0.00020725388601
liquor?	0	1	0.0	0.00020725388601
fear	0	1	0.0	0.00020725388601
Red	1	1	0.00133689839572	0.00020725388601
drinks	0	3	0.0	0.000621761658031
oblisingately	0	1	0.0	0.00020725388601
\CHA	0	1	0.0	0.00020725388601
polyPH	1	0	0.00133689839572	0.0
See?	0	1	0.0	0.00020725388601
daily.	4	0	0.00534759358289	0.0
exam,	0	1	0.0	0.00020725388601
MEETIN	0	1	0.0	0.00020725388601
info@ringtoneking.co.uk	1	0	0.00133689839572	0.0
prize.To	1	0	0.00133689839572	0.0
Nickey	0	1	0.0	0.00020725388601
timing.	0	1	0.0	0.00020725388601
